Rt,Et,Ret,Qt
2.006,0.0231,1.9829,3.0411
4.742,0.0075,4.7345,3.0642
0.011,0.0061,0.0049,3.2371
0.316,0.0142,0.3018,3.6505
0.004,0.0143,0,4.1436
0.681,0.0099,0.6711,4.9694
0.065,0,0.065,5.8411
0,0,0,7.2339
0,0,0,9.1954
0.018,0.039,0,9.6881
0.001,0.0887,0,9.0784
0.004,0.1379,0,8.2194
0,0.126,0,7.5886
0.535,0.0346,0.5004,7.1162
0.008,0.0163,0,6.6638
0.014,0,0.014,6.2294
0.004,0,0.004,5.8516
0.001,0,0.001,5.6075
0.007,0.0226,0,5.3369
0,0.0161,0,5.0128
0,0.0015,0,4.7944
0,0.0098,0,4.6394
0.006,0.0238,0,4.5134
0.288,0.0332,0.2548,4.3801
0.435,0.0225,0.4125,4.2464
0.023,0.0312,0,4.1368
0.758,0.0307,0.7273,4.0281
1.265,0.0196,1.2454,3.947
1.177,0.0188,1.1582,3.8913
1.012,0.0192,0.9928,3.879
0.432,0.0174,0.4146,3.9114
1.228,0.0173,1.2107,4.097
2.911,0.0117,2.8993,4.4799
2.658,0.0083,2.6497,5.2385
0.123,0.0071,0.1159,6.908
0.874,0.0093,0.8647,9.6578
0.228,0.0205,0.2075,12.529
0.007,0.0644,0,15.3783
0,0.0575,0,18.7539
0.003,0.0158,0,22.271
0.891,0.0034,0.8876,25.248
1.701,0,1.701,25.8359
0.312,0,0.312,23.5719
0.257,0,0.257,20.0659
0.124,0.0063,0.1177,16.8819
0,0,0,14.5459
0.036,0,0.036,13.2271
0.018,0,0.018,12.8879
0.015,0,0.015,12.9328
0,0,0,12.7666
0,0,0,12.0862
0.005,0,0.005,11.1679
0.001,0,0.001,10.2576
0.008,0,0.008,9.4229
0,0,0,8.7068
0,0,0,8.119
0.004,0.0037,0.0003,7.6534
0.046,0.0162,0.0298,7.215
0.03,0.0349,0,6.8297
0.001,0.0555,0,6.5039
0,0.0799,0,6.152
0.008,0.0542,0,6.006
0,0.0237,0,5.8515
0.011,0.0066,0.0044,5.826
0.007,0,0.007,5.6286
0,0,0,5.3354
0,0,0,5.166
0,0,0,5.0342
0,0,0,4.9145
0,0,0,4.7888
0,0,0,4.6858
0,0,0,4.5696
0.004,0,0.004,4.474
0.004,0,0.004,4.3731
0,0.0011,0,4.2894
0.008,0.0053,0.0027,4.2114
0.007,0.0129,0,4.1285
0.025,0.0097,0.0153,4.0625
0.041,0.0064,0.0346,3.9951
0.035,0.0122,0.0228,3.9305
0.018,0.0142,0.0038,3.8789
0.004,0.0188,0,3.8284
0,0.0214,0,3.7743
0,0.0234,0,3.7326
0.001,0.0404,0,3.7392
0,0.0281,0,3.7325
0.008,0.0178,0,3.4984
0.066,0.012,0.054,3.3209
0,0.0206,0,3.4889
0,0.0242,0,3.4781
0,0.0209,0,3.441
0,0.0137,0,3.3975
0,0.0165,0,3.3618
0.001,0.0162,0,3.3222
0,0.0232,0,3.2828
0,0.0235,0,3.2445
0,0.0264,0,3.2096
0,0.0272,0,3.1784
0.021,0.0201,0.0009,3.1509
0,0.0204,0,3.1224
0.007,0.0341,0,3.0889
0,0.0295,0,3.0554
0,0.0193,0,3.0244
0.036,0.0203,0.0157,2.9984
0.008,0.0239,0,2.9719
0,0.0263,0,2.946
0,0.0991,0,2.9126
0,0.0608,0,2.8875
0,0.0874,0,2.8631
0,0.083,0,2.839
0,0.0477,0,2.8165
0,0.0144,0,2.8102
0.001,0.0071,0,2.7731
0,0.0091,0,2.738
0,0.0136,0,2.7105
0,0.0135,0,2.688
0,0.0155,0,2.6668
0,0.0148,0,2.638
0.005,0.0169,0,2.6218
0,0.007,0,2.603
0,0,0,2.588
0.004,0.0049,0,2.5668
0,0.0004,0,2.5468
0,0,0,2.5264
0.007,0.0024,0.0046,2.5115
0,0.0082,0,2.489
0,0.0096,0,2.474
0,0.0144,0,2.4624
0,0.0159,0,2.45
0,0.0417,0,2.4387
0,0.0507,0,2.4179
0,0.0441,0,2.4022
0,0.0547,0,2.3948
0.014,0.0583,0,2.3811
0,0.0357,0,2.362
0,0.017,0,2.3446
0.014,0.0153,0,2.3268
0,0.0229,0,2.3109
0,0.0103,0,2.2978
0.014,0.0134,0.0006,2.2866
0,0.0109,0,2.2712
0,0.012,0,2.2551
0,0.0115,0,2.2398
0,0.0112,0,2.2269
0.007,0.0101,0,2.2132
0.014,0.0102,0.0038,2.1979
0,0.0087,0,2.188
0,0.0058,0,2.1776
0,0,0,2.1611
0,0,0,2.15
0,0,0,2.1356
0,0.0015,0,2.1272
0.002,0.0055,0,2.1098
0,0.0246,0,2.1018
0,0.03,0,2.093
0,0.0267,0,2.0919
0.084,0.0307,0.0533,2.085
0.044,0.0247,0.0193,2.0765
0.001,0.0205,0,2.0729
0,0.0146,0,2.0612
0,0.0096,0,2.055
0.021,0.0129,0.0081,2.0494
1.2,0.0051,1.1949,2.0435
0.475,0.0008,0.4742,2.0361
0.424,0,0.424,2.027
0.664,0.0005,0.6635,2.0326
0.202,0.0074,0.1946,2.0397
0.019,0.012,0.007,2.0529
0.007,0.0146,0,2.0825
0,0.0128,0,2.112
0,0.0104,0,2.15
0,0.0098,0,2.1702
0,0,0,2.1801
0.001,0,0.001,2.1989
0,0,0,2.2362
0,0,0,2.2734
0.007,0,0.007,2.2854
0.004,0.0248,0,2.2698
0,0.0632,0,2.2481
0.004,0.0838,0,2.2269
0,0.0746,0,2.2132
0,0.0288,0,2.1954
0.012,0.017,0,2.1691
0,0.0012,0,2.1486
0,0,0,2.1284
0,0,0,2.1142
0,0,0,2.0968
0,0,0,2.0994
0.004,0,0.004,2.0578
0,0,0,2.0471
0,0,0,2.0459
0,0,0,2.036
0,0,0,2.0281
0,0,0,2.0179
0,0,0,2.0024
0,0,0,1.999
0.007,0,0.007,1.9869
0.004,0,0.004,1.9744
0,0.0025,0,1.9648
0.011,0.0001,0.0109,1.9554
0.007,0,0.007,1.9464
0.108,0.034,0.074,1.9419
0.054,0.0628,0,1.934
0.001,0.0584,0,1.9252
0,0.0477,0,1.924
0,0.0355,0,1.9217
0,0.0182,0,1.915
0,0.0087,0,1.9048
0.008,0.0076,0.0004,1.896
0,0.0071,0,1.8881
0,0,0,1.8859
0,0,0,1.878
0,0,0,1.8791
0,0,0,1.8825
0.001,0,0.001,1.8628
0.011,0,0.011,1.8511
0,0,0,1.8522
0.007,0,0.007,1.8466
0,0,0,1.8354
0.014,0.0003,0.0137,1.8309
0.397,0.0016,0.3954,1.8218
0.03,0,0.03,1.8096
0.009,0,0.009,1.8029
0.022,0,0.022,1.795
0.007,0,0.007,1.786
0.01,0.0164,0,1.777
0.009,0.0484,0,1.7759
0.007,0.0639,0,1.7702
0.007,0.0646,0,1.768
0,0.05,0,1.7669
0,0.0191,0,1.7556
0,0,0,1.7444
0.011,0,0.011,1.7348
0,0,0,1.7254
0,0,0,1.722
0,0,0,1.7141
0,0,0,1.7074
0,0,0,1.7006
0,0.001,0,1.695
0,0.0013,0,1.6939
0,0.0031,0,1.6882
0,0.0018,0,1.6729
0.004,0,0.004,1.665
0.004,0,0.004,1.665
0.004,0,0.004,1.665
0.007,0.0004,0.0066,1.6623
0.007,0.0125,0,1.6636
0.016,0.0091,0.0069,1.6595
0,0.0093,0,1.654
0.001,0.016,0,1.6595
0,0.0386,0,1.6581
0.014,0.0368,0,1.6622
0.008,0.0407,0,1.6623
0,0.0334,0,1.6856
0,0.0331,0,1.6608
0,0.0327,0,1.6636
0,0.0319,0,1.6676
0,0.0251,0,1.6676
0,0.0243,0,1.665
0,0.0259,0,1.6609
0,0.0231,0,1.654
0.007,0.0241,0,1.654
0,0.0292,0,1.654
0,0.0347,0,1.6499
0.732,0.0236,0.7084,1.643
2.344,0.0116,2.3324,1.6621
1.904,0.0116,1.8924,1.6916
4.432,0.0087,4.4233,1.762
1.529,0.0022,1.5268,1.8848
0.317,0,0.317,2.1093
0.011,0,0.011,2.7821
0.014,0,0.014,3.9186
0,0,0,5.1528
0.015,0.0198,0,6.7024
0.001,0.0468,0,9.3604
0.007,0.0447,0,10.4539
0.395,0.0408,0.3542,9.8288
0.314,0.0164,0.2976,8.6196
0.122,0.0292,0.0928,7.5278
0.272,0,0.272,6.6764
0.018,0,0.018,6.1625
0,0,0,5.8205
0.007,0,0.007,5.4234
0,0,0,5.1735
0.007,0,0.007,5.0154
0.014,0,0.014,4.9247
0.025,0,0.025,4.8772
0.029,0,0.029,4.8014
0.046,0.0056,0.0404,4.6464
0.011,0,0.011,4.4841
0.066,0,0.066,4.3269
0.066,0.0005,0.0655,4.1839
0,0,0,4.0515
0.047,0,0.047,3.9306
0.008,0,0.008,3.834
0.005,0,0.005,3.7406
0.298,0,0.298,3.6542
0.256,0.0165,0.2395,3.5861
0.403,0.0323,0.3707,3.5246
0.491,0.0682,0.4228,3.4634
0.145,0.0154,0.1296,3.4106
0.072,0.0197,0.0523,3.3746
0.004,0.0112,0,3.3484
0,0,0,3.3459
0.04,0,0.04,3.3694
0.005,0,0.005,3.4104
0.007,0,0.007,3.453
0.007,0,0.007,3.462
0.004,0,0.004,3.4675
0.007,0,0.007,3.4422
0.004,0,0.004,3.4159
0,0,0,3.3706
0,0,0,3.3144
0.001,0,0.001,3.2617
0,0,0,3.2034
0,0,0,3.143
0,0,0,3.0954
0.007,0,0.007,3.05
0.007,0,0.007,3.0024
0,0,0,2.9576
0,0,0,2.9154
0.071,0.0289,0.0421,2.8669
0.1,0.0576,0.0424,2.8215
0.023,0.0472,0,2.7884
0,0.0448,0,2.7518
0,0.0235,0,2.718
0.014,0.007,0.007,2.678
0,0,0,2.653
0,0,0,2.628
0,0,0,2.6055
0,0,0,2.5818
0,0,0,2.5555
0,0,0,2.548
0,0,0,2.5406
0,0,0,2.5215
0,0,0,2.509
0.009,0.0008,0.0082,2.504
0.021,0.0007,0.0203,2.4779
0,0.0001,0,2.4525
0.007,0.0003,0.0067,2.44
0.404,0,0.404,2.4275
0.005,0,0.005,2.4046
0.002,0,0.002,2.3848
0.011,0,0.011,2.3799
0.001,0,0.001,2.3658
0,0.0046,0,2.3582
0.008,0.0305,0,2.3458
0,0.0472,0,2.342
0.014,0.067,0,2.3265
0,0.0452,0,2.2062
0,0.0166,0,2.1168
0.011,0,0.011,2.2541
0.007,0,0.007,2.2829
0,0,0,2.2711
0,0,0,2.2375
0,0,0,2.2257
0,0,0,2.2158
0,0,0,2.2049
0,0,0,2.1846
0,0,0,2.1669
0,0,0,2.15
0,0,0,2.1389
0.004,0,0.004,2.1214
0.001,0,0.001,2.1086
0.001,0,0.001,2.0992
0,0,0,2.0896
0,0,0,2.0719
0,0,0,2.0612
0,0.0019,0,2.055
0,0.0216,0,2.0494
0.082,0.0266,0.0554,2.0305
0.029,0.0496,0,2.0118
0.007,0.0351,0,2.0024
0,0.0369,0,1.9978
0,0.0097,0,1.9856
0,0,0,1.9766
0,0,0,1.9623
0,0,0,1.9554
0,0,0,1.9464
0,0,0,1.9396
0,0,0,1.9302
0,0,0,1.924
0.001,0,0.001,1.9184
0,0,0,1.9071
0,0,0,1.8972
0.004,0,0.004,1.8904
0,0,0,1.8814
0,0,0,1.8769
0,0,0,1.869
0,0,0,1.8652
0,0,0,1.8556
0,0,0,1.8444
0,0.0006,0,1.8354
0,0.0092,0,1.8298
0.026,0.0214,0.0046,1.8264
0.048,0.0279,0.0201,1.8192
0.063,0.032,0.031,1.813
0.011,0.0272,0,1.8096
0.011,0.0172,0,1.804
0,0.003,0,1.8029
0,0,0,1.7995
0,0,0,1.7928
0,0,0,1.7871
0,0,0,1.7849
0,0,0,1.7759
0,0,0,1.768
0,0,0,1.7669
0,0,0,1.759
0,0,0,1.7511
0,0,0,1.7466
0,0,0,1.7373
0,0,0,1.731
0,0,0,1.7231
0,0,0,1.7164
0,0,0,1.7051
0,0,0,1.6984
0,0,0,1.6871
0.008,0.012,0,1.6676
0.062,0.0332,0.0288,1.6609
0.046,0.0718,0,1.6471
0.028,0.0577,0,1.6405
0.016,0.0418,0,1.6355
0.014,0.0304,0,1.6472
0.004,0,0.004,1.6119
0,0,0,1.6182
0,0,0,1.622
0,0,0,1.6316
0,0,0,1.6289
0,0,0,1.622
0,0.0009,0,1.6195
0.004,0.0003,0.0037,1.6132
0,0,0,1.612
0.021,0,0.021,1.6092
0.002,0,0.002,1.6051
0.014,0,0.014,1.601
0.014,0,0.014,1.601
0.007,0.0021,0.0049,1.601
0.094,0.0035,0.0905,1.5985
1.147,0.0032,1.1438,1.601
0.362,0.0026,0.3594,1.5948
0.107,0.0039,0.1031,1.5972
0.011,0.0101,0.0009,1.601
0.007,0.0123,0,1.6106
0,0.0292,0,1.6249
0.007,0.0235,0,1.6554
0,0.0211,0,1.7096
0.034,0.0195,0.0145,1.7577
0.043,0.0174,0.0256,1.7894
0.114,0.0063,0.1077,1.812
0.014,0.0105,0.0035,1.8456
2.003,0.0098,1.9932,1.8894
1.055,0,1.055,1.9615
0.294,0,0.294,1.9894
0.065,0,0.065,2.0118
0.022,0,0.022,2.0529
0,0,0,2.1204
0.311,0,0.311,2.2457
0.014,0,0.014,2.3936
0.018,0,0.018,2.5078
0.018,0,0.018,2.7082
0.019,0,0.019,2.9704
0.016,0,0.016,3.0114
0.012,0.0002,0.0118,2.9651
0,0.0001,0,2.9179
0.004,0,0.004,2.89
0.014,0.0205,0,2.8684
0,0.0546,0,2.834
0,0.0565,0,2.7871
0,0.0568,0,2.7392
0,0.0282,0,2.698
0.011,0.0339,0,2.6567
0.038,0.0178,0.0202,2.6342
0,0.0263,0,2.6218
0.021,0.0282,0,2.6018
0.07,0.0237,0.0463,2.568
0.564,0.0144,0.5496,2.5406
0.128,0.02,0.108,2.5165
0,0.031,0,2.4952
0.004,0.0283,0,2.4728
0.023,0.0329,0,2.4611
0.001,0.0214,0,2.4475
0,0.0278,0,2.4462
0.637,0.0161,0.6209,2.4512
0.706,0.0105,0.6955,2.4634
0.817,0.0092,0.8078,2.4727
0.266,0.0057,0.2603,2.4928
1.93,0.0086,1.9214,2.519
2.572,0.0074,2.5646,2.5881
1.695,0.0064,1.6886,2.7206
0.414,0.0105,0.4035,2.9283
1.379,0.0131,1.3659,3.436
0.294,0.0196,0.2744,4.4188
2.064,0.017,2.047,6.0369
2.48,0.0146,2.4654,9.0748
0.969,0.0133,0.9557,12.3734
0.053,0.0114,0.0416,14.6136
0.384,0.0062,0.3778,16.0272
0.016,0.0098,0.0062,17.0734
0,0.0126,0,18.4515
0.733,0.0097,0.7233,20.4699
2.407,0.0033,2.4037,22.4106
1.668,0.0032,1.6648,22.954
1.859,0.0047,1.8543,21.3664
2.837,0.0053,2.8317,19.116
1.821,0.0068,1.8142,17.5166
1.165,0.0041,1.1609,17.4249
0.371,0.0015,0.3695,19.4421
0.068,0.0017,0.0663,23.4
0.01,0.0061,0.0039,28.2091
0.029,0.0073,0.0217,32.2364
0.124,0.0064,0.1176,35.1509
0.702,0.0025,0.6995,36.9072
0.011,0.0099,0.0011,36.9434
0,0.0252,0,34.3727
0,0.0362,0,29.2076
0,0.0485,0,23.0302
0.014,0.0436,0,18.6942
0.004,0.033,0,16.2616
0.033,0.0286,0.0044,14.7875
0.152,0.0284,0.1236,13.6266
0.691,0.0219,0.6691,12.7349
0.6,0.0152,0.5848,11.8881
0.124,0.0127,0.1113,10.7491
0.005,0.0152,0,10.0622
0.008,0.0151,0,9.571
0.062,0.0132,0.0488,9.2348
0.075,0.0122,0.0628,9.1123
0.03,0.0134,0.0166,9.1186
0.039,0.0139,0.0251,9.1338
0,0.0151,0,9.0084
0.015,0.0205,0,8.752
0.558,0.0226,0.5354,8.4425
0.001,0.0111,0,8.1349
0.018,0.0162,0.0018,7.856
0.014,0.0286,0,7.5947
0,0.0161,0,7.3624
0.004,0.0292,0,7.1395
0.008,0.0556,0,6.9661
0.004,0.069,0,6.861
0.619,0.0614,0.5576,6.765
0.399,0.0389,0.3601,6.617
1.882,0.0234,1.8586,6.5249
1.696,0.009,1.687,6.517
0.008,0.0034,0.0046,6.6231
0.001,0.0007,0.0003,6.745
0.007,0.012,0,7.0632
0.007,0.0164,0,7.5491
0,0.0143,0,8.2052
0,0.02,0,9.2276
0,0.0245,0,9.8746
0.038,0.035,0.003,9.6633
0.004,0.0285,0,9.0271
0,0.0283,0,8.3971
0.002,0.0347,0,7.8911
0,0.0253,0,7.4744
0,0.0311,0,7.1081
0,0.028,0,6.8024
0.021,0.0398,0,6.5296
0.075,0.0242,0.0508,6.2991
0.728,0.0186,0.7094,6.0886
1.312,0.0174,1.2946,5.91
0.27,0.0243,0.2457,5.7411
0.005,0.0358,0,5.5912
0.001,0.0459,0,5.5086
0,0.0613,0,5.4954
0.001,0.0613,0,5.5942
0.004,0.0421,0,5.7904
0.047,0.0324,0.0146,6.1585
0.11,0.0147,0.0953,6.3068
0.25,0.0104,0.2396,6.1673
1.782,0.0077,1.7743,5.9805
0.06,0.0031,0.0569,5.7991
0.297,0.0017,0.2953,5.6401
0.04,0,0.04,5.5559
0.918,0,0.918,5.5589
0.044,0,0.044,5.597
0.056,0,0.056,5.6935
0.317,0.0008,0.3162,5.922
0.009,0,0.009,6.1778
0.173,0.0005,0.1725,6.3736
0.311,0.0024,0.3086,6.6031
0.051,0.0012,0.0498,6.9309
0.162,0.0001,0.1619,7.0159
0.019,0,0.019,6.8608
0.026,0,0.026,6.6835
0.001,0.0206,0,6.5205
0.004,0.0703,0,6.3767
0.454,0.0294,0.4246,6.2671
1.188,0.0228,1.1652,6.1779
0.004,0.0396,0,6.0645
0.004,0.027,0,5.922
0,0.0273,0,5.868
0.2,0.0259,0.1741,5.823
0.197,0.0211,0.1759,5.8545
0.062,0.0157,0.0463,5.925
0,0.015,0,6.03
0,0.0121,0,6.0405
0.001,0,0.001,5.9085
0.004,0,0.004,5.7336
0,0,0,5.5646
0,0,0,5.4276
0,0,0,5.2941
0,0,0,5.172
0,0,0,5.0532
0,0,0,4.9361
0,0,0,4.8241
0,0,0,4.7188
0,0,0,4.6192
0,0.0021,0,4.5175
0.036,0.0261,0.0099,4.4234
0.07,0.0392,0.0308,4.3409
0,0.0756,0,4.2684
0.001,0.0945,0,4.227
0.004,0.0772,0,4.1189
0,0.0565,0,4.0501
0,0.0283,0,4.013
0.085,0.0167,0.0683,3.9662
0.315,0.0155,0.2995,3.9291
0,0.0071,0,3.9126
0,0.0203,0,3.8882
0,0.0321,0,3.8627
0,0.0345,0,3.838
0,0.0285,0,3.8029
0.014,0.0376,0,3.7594
0,0.0428,0,3.719
0.007,0.0224,0,3.6814
0,0.0165,0,3.6329
0,0.0154,0,3.5968
0.007,0.0156,0,3.558
0,0.0119,0,3.5154
0,0.0015,0,3.4792
0,0.0032,0,3.441
0,0,0,3.3986
0,0.035,0,3.3562
0.007,0.0805,0,3.3168
0.014,0.1133,0,3.2814
0,0.1085,0,3.242
0,0.0867,0,3.2096
0.007,0.0755,0,3.169
0.001,0.0093,0,3.1445
0,0,0,3.1249
0,0,0,3.085
0,0,0,3.0476
0,0,0,3.0191
0,0,0,2.9945
0,0,0,2.9691
0,0,0,2.9485
0,0,0,2.926
0,0,0,2.9039
0,0,0,2.8775
0,0,0,2.8529
0,0,0,2.8315
0,0,0,2.8051
0,0,0,2.7805
0,0,0,2.758
0,0,0,2.7355
0,0.0053,0,2.7142
0.008,0.0314,0,2.6868
0.031,0.0689,0,2.6618
0.013,0.0754,0,2.6418
0.004,0.0379,0,2.6268
0,0.0372,0,2.536
0,0.0244,0,2.3521
0,0.0256,0,2.4916
0,0.0167,0,2.5668
0,0.0152,0,2.568
0,0.0133,0,2.5618
0,0.0147,0,2.5518
0,0.0162,0,2.5455
0.037,0.0175,0.0195,2.5418
0.166,0.0118,0.1542,2.538
0,0.0147,0,2.5369
0.02,0.013,0.007,2.5252
0.004,0.0085,0,2.524
0.114,0.0077,0.1063,2.519
0.618,0.0049,0.6131,2.5165
0.361,0.0073,0.3537,2.5152
0.482,0.0072,0.4748,2.509
0.463,0.0118,0.4512,2.509
0.593,0.0085,0.5845,2.5152
0.702,0.0108,0.6912,2.5324
0.286,0.0135,0.2725,2.5642
0.266,0.0131,0.2529,2.598
0.07,0.0156,0.0544,2.6492
0.064,0.02,0.044,2.7456
0.018,0.0196,0,2.9208
0.047,0.017,0.03,3.3034
0.17,0.009,0.161,3.7031
0.3,0.0079,0.2921,3.9265
0.13,0.0081,0.1219,4.024
0.06,0.0074,0.0526,4.0144
0.1,0.0056,0.0944,4.0886
0.019,0.006,0.013,4.0584
0.012,0.0097,0.0023,3.9048
0.112,0.008,0.104,3.8463
0.062,0.0102,0.0518,3.838
0.083,0.0103,0.0727,3.849
0.155,0.0071,0.1479,3.86
0.06,0.006,0.054,3.8531
0.325,0.0053,0.3197,3.8408
0.806,0.0038,0.8022,3.8187
0.909,0.0051,0.9039,3.805
0.148,0.0073,0.1407,3.7962
0.026,0.0053,0.0207,3.8092
0.051,0.0065,0.0445,3.8612
0.035,0.0069,0.0281,3.9553
0.027,0.0108,0.0162,4.09
0.004,0.0168,0,4.3344
0.839,0.0168,0.8222,4.888
4.467,0.013,4.454,5.236
0.943,0.0115,0.9315,5.3262
0.668,0.0014,0.6666,5.4498
0.197,0,0.197,6.0556
0,0,0,7.2266
0.027,0,0.027,9.0071
0.016,0,0.016,12.0551
0.005,0,0.005,15.0045
0.042,0,0.042,16.2748
0.004,0,0.004,15.6042
0.528,0,0.528,13.832
0.05,0,0.05,11.9266
0.011,0,0.011,10.3368
0.007,0,0.007,9.224
0.031,0,0.031,8.4899
0.014,0,0.014,7.9552
0.033,0,0.033,7.5175
0,0,0,7.1742
0.019,0,0.019,6.8639
0.006,0,0.006,6.5771
0.022,0.0222,0,6.2976
0.004,0.058,0,6.0511
0,0.0856,0,5.8201
0,0.0973,0,5.5591
0,0.0851,0,5.3104
0,0.0773,0,5.239
0,0.0086,0,5.15
0,0,0,5.066
0,0,0,4.8859
0,0,0,4.7644
0,0,0,4.6604
0,0,0,4.5629
0,0,0,4.4725
0,0,0,4.3855
0.001,0,0.001,4.3045
0,0,0,4.2407
0,0,0,4.1711
0,0,0,4.1038
0,0,0,4.0419
0,0,0,3.9828
0.008,0,0.008,3.9196
0.007,0.0012,0.0058,3.8531
0.037,0.002,0.035,3.7987
0.036,0.0037,0.0323,3.742
0.05,0.0122,0.0378,3.6932
0.004,0.0259,0,3.6436
0.004,0.0236,0,3.602
0.007,0.0449,0,3.5686
0,0.0235,0,3.5085
0.007,0.0212,0,3.2826
0.004,0.0071,0,3.3642
0.007,0.0008,0.0062,3.4396
0.018,0.0015,0.0165,3.4301
0.061,0.0009,0.0601,3.4146
0.065,0.0009,0.0641,3.3949
0.139,0.0021,0.1369,3.3907
0.018,0.0033,0.0147,3.3431
0.011,0.0026,0.0084,3.3236
0.014,0.0019,0.0121,3.3102
0.018,0.0012,0.0168,3.2906
0.015,0.0006,0.0144,3.2761
0.005,0.0003,0.0047,3.2658
0.071,0.0001,0.0709,3.2524
0.1,0.0007,0.0993,3.2448
0.036,0.0006,0.0354,3.2276
0.008,0.0005,0.0075,3.2163
0.043,0.0009,0.0421,3.2031
0.027,0.0034,0.0236,3.1902
0.03,0.0096,0.0204,3.1809
0.167,0.0118,0.1552,3.1666
0.208,0.0139,0.1941,3.1558
0.938,0.0212,0.9168,3.147
0.004,0.0374,0,3.1432
0,0.0297,0,3.137
0.007,0.0205,0,3.1329
0,0.0155,0,3.1369
0,0,0,3.1611
0,0,0,3.1955
0,0,0,3.22
0,0,0,3.2448
0,0,0,3.2707
0,0,0,3.2644
0,0.0027,0,3.2304
0.011,0,0.011,3.1887
0.007,0,0.007,3.1509
0.004,0,0.004,3.1261
0,0,0,3.1019
0.007,0,0.007,3.0669
0.018,0,0.018,3.0334
0.007,0.0009,0.0061,3.0101
0.014,0.0007,0.0133,2.9895
0.007,0.0007,0.0063,2.9664
0,0.0125,0,2.9598
0,0.017,0,2.9447
0,0.0369,0,2.9335
0,0.0393,0,2.9141
0,0.0448,0,2.9038
0,0.0477,0,2.8875
0,0.0401,0,2.8699
0,0.0344,0,2.859
0,0.0468,0,2.8578
0,0.0481,0,2.8428
0,0.0512,0,2.839
0.008,0.0504,0,2.8328
0.007,0.0463,0,2.8227
0.007,0.0364,0,2.7974
0.001,0.0282,0,2.7692
0.008,0.0223,0,2.738
0,0.0247,0,2.7168
0.001,0.0219,0,2.6955
0,0.0215,0,2.6805
0.169,0.0158,0.1532,2.6605
0.403,0.0157,0.3873,2.6443
0.069,0.0116,0.0574,2.638
0,0.0105,0,2.6318
0.062,0.0169,0.0451,2.6242
0.017,0.0226,0,2.6155
0.014,0.0435,0,2.613
0.017,0.0527,0,2.6155
0.004,0.0625,0,2.6118
0.004,0.0487,0,2.6068
0.463,0.0111,0.4519,2.5918
0.298,0.0121,0.2859,2.588
0.007,0.0248,0,2.5942
0,0.0218,0,2.598
0.015,0.0291,0,2.598
0,0.0377,0,2.5992
0.007,0.0423,0,2.6105
0,0.0377,0,2.6318
0.111,0.0244,0.0866,2.6418
0.046,0.012,0.034,2.653
0.005,0.0094,0,2.6755
0.016,0.005,0.011,2.698
0.054,0.0028,0.0512,2.708
0.01,0.0063,0.0037,2.698
0,0.0147,0,2.668
0,0.0231,0,2.6392
0,0.0169,0,2.6168
0,0,0,2.5955
0.004,0,0.004,2.578
0,0.01,0,2.5642
0,0.0315,0,2.5419
0,0.0379,0,2.5215
0.008,0.051,0,2.5028
0,0.0339,0,2.4915
0,0.0359,0,2.4691
0.008,0.0293,0,2.4525
0,0.0093,0,2.4438
0.004,0,0.004,2.4279
0,0,0,2.3789
0,0,0,2.3682
0,0,0,2.3851
0,0,0,2.4264
0.008,0.0015,0.0065,2.3935
0.008,0.0023,0.0057,2.3424
0,0.001,0,2.3134
0,0.003,0,2.2879
0,0.0043,0,2.2688
0,0.0128,0,2.2529
0,0.0128,0,2.2339
0,0.0107,0,2.2145
0,0.0159,0,2.1954
0.004,0.0091,0,2.1846
0,0.0037,0,2.1691
0.024,0.0369,0,2.1538
0.024,0.081,0,2.1462
0.008,0.1134,0,2.1366
0.006,0.115,0,2.131
0.011,0.0931,0,2.1247
0,0.0608,0,2.112
0,0.0028,0,2.0956
0,0,0,2.0778
0,0,0,2.0706
0,0,0,2.0562
0,0,0,2.0516
0,0,0,2.0448
0,0,0,2.036
0,0,0,2.0349
0,0,0,2.027
0,0,0,2.0214
0,0,0,2.018
0,0,0,2.018
0,0.0011,0,2.018
0,0.0003,0,2.0168
0,0,0,2.0024
0.008,0.0013,0.0067,1.9902
0.012,0,0.012,1.9811
0.001,0.0036,0,1.98
0.004,0.0177,0,1.9789
0,0.0389,0,1.971
0,0.0653,0,1.971
0,0.0412,0,1.9789
0,0.031,0,1.98
0,0.0293,0,1.9766
0,0.0103,0,1.971
0,0.0056,0,1.9673
0,0.0018,0,1.961
0.067,0.0006,0.0664,1.961
0.051,0.0007,0.0503,1.961
0.044,0,0.044,1.961
0.008,0,0.008,1.9672
0.008,0,0.008,1.971
0,0,0,1.9623
0,0,0,1.9576
0,0.0048,0,1.9441
0,0.0084,0,1.943
0.004,0.0063,0,1.943
0.001,0.0078,0,1.943
0,0.0083,0,1.9396
0.008,0.0115,0,1.934
0,0.0098,0,1.9374
0,0.0124,0,1.943
0,0.0289,0,1.943
0,0.0562,0,1.9396
0,0.0736,0,1.9277
0,0.0676,0,1.924
0,0.0622,0,1.9265
0,0.0453,0,1.9265
0.016,0.025,0,1.931
0,0.0097,0,1.95
0,0.0085,0,1.924
0,0.0097,0,1.9184
0,0.0088,0,1.9161
0,0.0051,0,1.916
0,0.0064,0,1.8802
0,0.0079,0,1.8859
0.015,0.0113,0.0037,1.8791
0.102,0.0062,0.0958,1.8746
0.114,0.0027,0.1113,1.869
